Unnamed: 0,0,0.1,0.1778279410038923,0.31622776601683794,0.5623413251903491,1.0,Function,Hypotheses
42,7.372611823990889,9.39804625300569,10.156924646063976,10.579824803463598,10.462762662519756,10.462762662519756,Ackley_d5,Poor
43,7.312698572749089,9.270043879688016,10.082161838458262,10.521701463032857,10.410500468735057,10.410500468735057,Ackley_d5,Poor
44,7.236016193539188,9.213965148091138,9.79188593182371,10.400527565478347,10.243021101149356,10.243021101149356,Ackley_d5,Poor
45,7.016837035961278,9.038417846456577,9.410166575198812,10.07901097317973,9.933773406289422,9.933773406289422,Ackley_d5,Poor
46,6.960819660932503,8.916219417640011,9.298390049476,9.943532654370332,9.779702365088864,9.779702365088864,Ackley_d5,Poor
47,6.752268746574751,8.808024638072276,9.20341823815923,9.919431142521848,9.779702365088864,9.779702365088864,Ackley_d5,Poor
48,6.716266539157597,8.786903853169616,9.037548767763749,9.919431142521848,9.779702365088864,9.779702365088864,Ackley_d5,Poor
49,6.505253386456805,8.732583874594084,8.972920022912854,9.801469634795634,9.67909646555735,9.67909646555735,Ackley_d5,Poor
50,6.505253386456805,8.591664313904971,8.875836994014735,9.612461039158436,9.523878998730602,9.523878998730602,Ackley_d5,Poor
51,6.43410934658326,8.40328190188228,8.819182816225982,9.54121318764174,9.340209390337844,9.340209390337844,Ackley_d5,Poor
52,6.284296689431253,8.309891594741831,8.681969007371283,9.345103179062088,9.144099381758195,9.144099381758195,Ackley_d5,Poor
53,6.237581189098503,8.201239753097184,8.545905234096924,9.225729499161355,9.024725701857465,9.024725701857465,Ackley_d5,Poor
54,6.120453016587611,8.15183591419287,8.539356514060362,9.225729499161355,9.024725701857465,9.024725701857465,Ackley_d5,Poor
0,170.90050859602633,170.90050859602633,170.90050859602633,170.90050859602633,170.90050859602633,170.90050859602633,Branin_d2,Poor
1,45.63913135838399,45.63913135838399,45.63913135838399,45.63913135838399,45.63913135838399,45.63913135838399,Branin_d2,Poor
2,22.40362175945211,22.40362175945211,22.40362175945211,22.40362175945211,22.40362175945211,22.40362175945211,Branin_d2,Poor
3,18.18209674880127,18.18209674880127,18.18209674880127,18.18209674880127,18.18209674880127,18.18209674880127,Branin_d2,Poor
4,13.72775879279125,13.72775879279125,13.72775879279125,13.72775879279125,13.72775879279125,13.72775879279125,Branin_d2,Poor
5,13.72775879279125,13.72775879279125,13.72775879279125,13.72775879279125,13.72775879279125,13.72775879279125,Branin_d2,Poor
6,13.72775879279125,13.72775879279125,13.72775879279125,13.72775879279125,13.72775879279125,13.72775879279125,Branin_d2,Poor
7,13.312690193149816,13.312690193149816,13.312690193149816,13.312690193149816,13.312690193149816,13.312690193149816,Branin_d2,Poor
8,12.17912825520988,12.17912825520988,12.17912825520988,12.17912825520988,12.17912825520988,12.17912825520988,Branin_d2,Poor
9,10.05268831116051,10.05268831116051,10.05268831116051,10.05268831116051,10.05268831116051,10.05268831116051,Branin_d2,Poor
10,8.45345315580595,8.45345315580595,8.45345315580595,8.45345315580595,8.45345315580595,8.45345315580595,Branin_d2,Poor
11,7.13384603393372,7.13384603393372,7.13384603393372,7.13384603393372,7.13384603393372,7.13384603393372,Branin_d2,Poor
12,6.502649853428627,6.633039434391675,6.7474796665761305,6.821434705840758,7.113925137263759,7.13384603393372,Branin_d2,Poor
13,5.96197138931396,6.275950884781872,6.484107597632365,6.635761713240504,7.101132278995456,7.13384603393372,Branin_d2,Poor
14,5.411666781223433,5.883121394515385,6.101251723307196,6.324257674077929,6.6523184575638,6.675739272345943,Branin_d2,Poor
15,4.916239303845278,5.436642821446927,5.718814494202885,6.011498710951949,6.2699825559628,6.27982898595033,Branin_d2,Poor
16,4.525460111020712,4.884618728009208,5.24767602705139,5.562276244899796,5.741708303244197,5.745702059310438,Branin_d2,Poor
17,4.203078131024318,4.571928933824595,4.895458821227464,5.1809056573147165,5.285357211959331,5.286649505788997,Branin_d2,Poor
18,3.9258029735449695,4.406048359112686,4.617671144082898,4.768721476870401,4.832040873732213,4.832611641506344,Branin_d2,Poor
19,3.553026648071478,4.18109344248993,4.504651738641678,4.761248377147699,4.830580347123439,4.832611641506344,Branin_d2,Poor
20,3.2496083422342736,3.930856940916065,4.414834372355956,4.728438681255351,4.82924293357471,4.832611641506344,Branin_d2,Poor
21,3.0182263677251573,3.655538558407629,4.17616809513242,4.441047219701162,4.53386555706002,4.537517895135515,Branin_d2,Poor
22,2.835607003498138,3.4449613932247134,3.954661219690164,4.214445685995711,4.3007597899397965,4.305591581484414,Branin_d2,Poor
23,2.631018584749198,3.3228916277967366,3.794189037133752,3.999889192058848,4.043522896439237,4.049945594585318,Branin_d2,Poor
24,2.3723496777743014,3.120990321563826,3.457032319506145,3.659720597563972,3.6800840144233056,3.6859199037068087,Branin_d2,Poor
25,2.156323553972879,2.926928104002383,3.222267868133261,3.407690675959725,3.4164250293975464,3.421294863413686,Branin_d2,Poor
26,1.934038077877949,2.7269621718682,3.196663306937943,3.399738052283753,3.4157055296887853,3.421294863413686,Branin_d2,Poor
27,1.761651611419644,2.5267583519909147,3.184804146054576,3.3890213255650736,3.414873386009295,3.421294863413686,Branin_d2,Poor
28,1.617770703919108,2.427950978191064,3.0679133929008646,3.223727526191848,3.2495938751470783,3.2550554106263734,Branin_d2,Poor
29,1.5640768824843867,2.3339126449698617,2.9077050885786035,3.059371088795192,3.073892614350305,3.0779136356975125,Branin_d2,Poor
30,1.43414914702895,2.289316621530763,2.7543589649358817,2.8744047439280225,2.882869667743627,2.885719217827718,Branin_d2,Poor
31,1.308810573810815,2.244381278213005,2.5941542702719738,2.696492420759599,2.701031689120954,2.702898492808965,Branin_d2,Poor
32,1.2021264103438312,2.107157561898226,2.402334953982469,2.501023034143893,2.5023730237997737,2.5041419966002136,Branin_d2,Poor
33,1.132246270801771,1.97723662262467,2.3825439199237035,2.5002894688901223,2.502205381921629,2.5041419966002136,Branin_d2,Poor
34,1.0706752362248224,1.842900486719236,2.374137691701284,2.49915090669413,2.5016511792297824,2.5041419966002136,Branin_d2,Poor
35,1.0267296076598824,1.7170184237365826,2.2266744470956383,2.371216134583617,2.373664881645643,2.3759023546640536,Branin_d2,Poor
36,0.9859699071842124,1.6371357764724184,2.085356778384479,2.2224078560649394,2.2238260234819847,2.225637469545665,Branin_d2,Poor
37,0.9411392054312592,1.6038163236504062,1.941292381539877,2.0562554009980216,2.056618090006897,2.058294528788637,Branin_d2,Poor
38,0.9320028932365482,1.526593198080792,1.881354595150332,1.9626272636046351,1.962510415161058,1.9638925395054188,Branin_d2,Poor
39,0.907118012238913,1.4559250526531784,1.8023267137378631,1.8565908396580348,1.856432046741734,1.8575441658135232,Branin_d2,Poor
40,0.882086171075698,1.406722863455931,1.7889466767322328,1.8565548123629183,1.856396019446618,1.8575441658135232,Branin_d2,Poor
41,0.8638791995751316,1.3333852001763693,1.7814726678773116,1.8564394296072464,1.856304443511004,1.8575441658135232,Branin_d2,Poor
42,0.8460088087865799,1.2667060170756197,1.682636864605438,1.754426036410076,1.7542951127554922,1.7554650390178008,Branin_d2,Poor
43,0.8374108855945863,1.2383792527753,1.5998380167454944,1.6615346725789304,1.6614247393591346,1.6625275378253963,Branin_d2,Poor
44,0.8307341935583464,1.1728257188376578,1.485575412079548,1.5301483923192738,1.5300271622251926,1.5312757418084058,Branin_d2,Poor
45,0.822915184634228,1.1210832924981735,1.3907490456141862,1.4265595002405118,1.4263691597501993,1.4275248353501206,Branin_d2,Poor
46,0.8177479290992219,1.09819457071437,1.330144195804547,1.3542052332373389,1.3540137956691438,1.3551285148062084,Branin_d2,Poor
47,0.8111825117288382,1.05438849401845,1.330017189748434,1.3541886918469843,1.3539972542787897,1.3551285148062084,Branin_d2,Poor
48,0.8084771087553093,1.0536192551060624,1.329860247391656,1.3541015576707545,1.3539106814490314,1.3551285148062084,Branin_d2,Poor
49,0.804533794315722,1.0433146748454551,1.3079680293871283,1.3276998938254128,1.3274983147047164,1.3287526032784835,Branin_d2,Poor
50,0.8025500091517394,1.0047068476100152,1.260747756375073,1.2768644294634366,1.276667767959233,1.2778701478779797,Branin_d2,Poor
51,0.7996027273166978,0.9756998358425648,1.2062858831721233,1.218107533646188,1.217883714021513,1.2189298357061242,Branin_d2,Poor
52,0.7985085359753328,0.9495125841353252,1.1467694558860475,1.1556433616770312,1.1554195420523563,1.156372945809868,Branin_d2,Poor
53,0.7973624731981471,0.937233866746953,1.095025932071183,1.1005858227444336,1.1003612570386625,1.101209496152879,Branin_d2,Poor
54,0.7966086898748602,0.9343294823287372,1.0901891338751584,1.1005858227444336,1.1003612570386625,1.101209496152879,Branin_d2,Poor
0,35.602224225248584,35.602224225248584,35.602224225248584,35.602224225248584,35.602224225248584,35.602224225248584,Sphere_d2,Poor
1,17.401174714206412,17.401174714206412,17.401174714206412,17.401174714206412,17.401174714206412,17.401174714206412,Sphere_d2,Poor
2,10.624746945200176,10.624746945200176,10.624746945200176,10.624746945200176,10.624746945200176,10.624746945200176,Sphere_d2,Poor
3,7.803184836301964,7.803184836301964,7.803184836301964,7.803184836301964,7.803184836301964,7.803184836301964,Sphere_d2,Poor
4,5.01354831222934,5.01354831222934,5.01354831222934,5.01354831222934,5.01354831222934,5.01354831222934,Sphere_d2,Poor
5,5.01354831222934,5.01354831222934,5.01354831222934,5.01354831222934,5.01354831222934,5.01354831222934,Sphere_d2,Poor
6,5.01354831222934,5.01354831222934,5.01354831222934,5.01354831222934,5.01354831222934,5.01354831222934,Sphere_d2,Poor
7,4.604031664698706,4.604031664698706,4.604031664698706,4.604031664698706,4.604031664698706,4.604031664698706,Sphere_d2,Poor
8,4.193602376115251,4.193602376115251,4.193602376115251,4.193602376115251,4.193602376115251,4.193602376115251,Sphere_d2,Poor
9,3.621849879200572,3.621849879200572,3.621849879200572,3.621849879200572,3.621849879200572,3.621849879200572,Sphere_d2,Poor
10,2.8484828601428824,2.8484828601428824,2.8484828601428824,2.8484828601428824,2.8484828601428824,2.8484828601428824,Sphere_d2,Poor
11,2.1486661741691164,2.1486661741691164,2.1486661741691164,2.1486661741691164,2.1486661741691164,2.1486661741691164,Sphere_d2,Poor
12,1.5820781810064306,1.5820781810064306,1.6554887669516465,2.014207239768388,2.1360984593663845,2.1486661741691164,Sphere_d2,Poor
13,1.1694541781732684,1.1694541781732684,1.299300995352798,1.9257673495424696,2.1212290542728978,2.1486661741691164,Sphere_d2,Poor
14,0.8405286495273547,0.8405286495273547,0.9457050164208856,1.555076361967298,1.710593697281482,1.7346336709435026,Sphere_d2,Poor
15,0.5853247974210644,0.5853247974210644,0.6675843836503172,1.2198117413971812,1.3309009506454494,1.3477864614861783,Sphere_d2,Poor
16,0.3851369163253398,0.3851369163253398,0.4439810814033008,0.8803344469881338,0.9412644977900204,0.9468803475708502,Sphere_d2,Poor
17,0.2357470559415801,0.2357470559415801,0.278457331749831,0.6690134527055778,0.6970605447859255,0.7024820596423538,Sphere_d2,Poor
18,0.1256573053103107,0.1256573053103107,0.1538903585990952,0.4835660809076169,0.4928589626607419,0.4942214335909111,Sphere_d2,Poor
19,0.0651703388100221,0.0651703388100221,0.0816737307134129,0.4360462980220661,0.4843673079129694,0.4942214335909111,Sphere_d2,Poor
20,0.0306005156892474,0.0306005156892474,0.0365401656788557,0.4017482078526983,0.4824665004247571,0.4942214335909111,Sphere_d2,Poor
21,0.0123173551953457,0.0123173551953457,0.0133311669284446,0.3176447014763007,0.3780194210430493,0.3827684374941119,Sphere_d2,Poor
22,0.0033187471998238,0.0033187471998238,0.0038577950213094,0.2149770329916883,0.2478122371617598,0.2502054554646666,Sphere_d2,Poor
23,0.000873455466773,0.000873455466773,0.0016209371914016,0.1265797529079807,0.1392229909326724,0.1394654863566712,Sphere_d2,Poor
24,0.0005474416886555,0.0005474416886555,0.0008837198512031,0.0893563434311431,0.0937976089097232,0.0940226857225631,Sphere_d2,Poor
25,0.0005257825803057,0.0005257825803057,0.0005587626141689,0.0529405442794955,0.0548515549252595,0.0550354683719331,Sphere_d2,Poor
26,0.0005086130901507,0.0005086130901507,0.0005433589793262,0.0247357461657738,0.0531080114682474,0.0550354683719331,Sphere_d2,Poor
27,0.0003640482513363,0.0003640482513363,0.0003987910806215,0.0098341528791305,0.0530969578777291,0.0550354683719331,Sphere_d2,Poor
28,0.000221032145412,0.000221032145412,0.0002557749746971,0.0034842849377736,0.0292467783848342,0.0295969515495303,Sphere_d2,Poor
29,6.452696995664904e-05,6.452696995664904e-05,6.509944865302289e-05,0.000700738312829,0.0126938836757564,0.0129494927818128,Sphere_d2,Poor
30,6.041545766844905e-05,6.041545766844905e-05,5.334070498207474e-05,0.0004070304518276,0.0055315166514705,0.0055451751202774,Sphere_d2,Poor
31,5.0866252041264646e-05,5.0866252041264646e-05,4.354541464496401e-05,0.00029178191682,0.0012639706447903,0.0012707935648543,Sphere_d2,Poor
32,4.525878086021473e-05,4.525878086021473e-05,3.793794346391409e-05,0.0002403679074534,0.0009016315846951,0.0009127263994534,Sphere_d2,Poor
33,4.29695568761851e-05,4.29695568761851e-05,3.564871947988446e-05,0.0001434177722624,0.0004304003419818,0.0009127263994534,Sphere_d2,Poor
34,4.108493353775979e-05,4.108493353775979e-05,3.376409614145915e-05,0.000140061184227,0.0003644689135636,0.0009127263994534,Sphere_d2,Poor
35,3.386233622487779e-05,3.386233622487779e-05,2.6541498828577147e-05,5.831105570568881e-05,9.639896426511972e-05,0.0005518044925778,Sphere_d2,Poor
36,3.386233622487779e-05,3.386233622487779e-05,2.6541498828577147e-05,4.362888053640787e-05,7.162582210432637e-05,0.0004366229864965,Sphere_d2,Poor
37,3.2770758961233005e-05,3.330224554838343e-05,2.59814081520828e-05,3.770961733844912e-05,6.288143188421137e-05,0.0001282324406621,Sphere_d2,Poor
38,2.917636839399112e-05,2.9707854981141548e-05,2.2327911080964807e-05,3.765051083457302e-05,4.9005333950866366e-05,0.0001254550452927,Sphere_d2,Poor
39,2.911235334264707e-05,2.96438399297975e-05,2.226389602962076e-05,3.7117848638279547e-05,4.8428651297685486e-05,6.0863355677735626e-05,Sphere_d2,Poor
40,2.911235334264707e-05,2.96438399297975e-05,2.226389602962076e-05,3.701768502719912e-05,4.664869591196835e-05,6.0863355677735626e-05,Sphere_d2,Poor
41,2.2952158145413736e-05,2.348364473256417e-05,2.119514442633493e-05,3.64780241289321e-05,4.49782198882952e-05,6.0863355677735626e-05,Sphere_d2,Poor
42,2.2952158145413736e-05,2.348364473256417e-05,2.119514442633493e-05,3.62825358175482e-05,4.49782198882952e-05,4.336990251911411e-05,Sphere_d2,Poor
43,1.9774588343791e-05,2.0306074930941424e-05,1.801757462471219e-05,3.5256398436732496e-05,2.198785747745587e-05,2.8694266130203337e-05,Sphere_d2,Poor
44,1.9774588343791e-05,2.0306074930941424e-05,1.801757462471219e-05,2.681091576365731e-05,2.1813643135215324e-05,2.81843094854548e-05,Sphere_d2,Poor
45,1.9774588343791e-05,2.0306074930941424e-05,1.801757462471219e-05,2.681091576365731e-05,2.014612600254798e-05,2.6050542272887743e-05,Sphere_d2,Poor
46,1.8663435700664564e-05,1.919492228781499e-05,1.6906421981585756e-05,2.418495786248351e-05,2.014612600254798e-05,2.6050542272887743e-05,Sphere_d2,Poor
47,1.8663435700664564e-05,1.919492228781499e-05,1.6906421981585756e-05,2.4024638184961063e-05,1.92097024357169e-05,2.6050542272887743e-05,Sphere_d2,Poor
48,1.8663435700664564e-05,1.919492228781499e-05,1.6906421981585756e-05,2.2201757391713995e-05,1.5606806112309373e-05,2.6050542272887743e-05,Sphere_d2,Poor
49,1.8663435700664564e-05,1.919492228781499e-05,1.6906421981585756e-05,2.2201757391713995e-05,1.5606806112309373e-05,2.5674179332903296e-05,Sphere_d2,Poor
50,1.845707122072976e-05,1.8988557807880183e-05,1.6871811351329056e-05,2.2201757391713995e-05,1.4652237741239951e-05,2.430278800430677e-05,Sphere_d2,Poor
51,1.845707122072976e-05,1.8988557807880183e-05,1.6871811351329056e-05,2.2201757391713995e-05,1.4652237741239951e-05,2.430278800430677e-05,Sphere_d2,Poor
52,1.845707122072976e-05,1.679652949017035e-05,1.6871811351329056e-05,2.0541042869481747e-05,1.4652237741239951e-05,2.098352251491651e-05,Sphere_d2,Poor
53,1.749296184993488e-05,1.679652949017035e-05,1.6871811351329056e-05,2.0541042869481747e-05,1.4652237741239951e-05,2.0946792682365608e-05,Sphere_d2,Poor
54,1.5326552811226566e-05,1.5603929580715825e-05,1.5679211441874528e-05,1.808592519628964e-05,1.4652237741239951e-05,2.0946792682365608e-05,Sphere_d2,Poor
0,17.440441661079962,17.440441661079962,17.440441661079962,17.440441661079962,17.440441661079962,17.440441661079962,Ackley_d5,Weak
1,17.40833496215287,17.40833496215287,17.40833496215287,17.40833496215287,17.40833496215287,17.40833496215287,Ackley_d5,Weak
2,17.351573404416417,17.351573404416417,17.351573404416417,17.351573404416417,17.351573404416417,17.351573404416417,Ackley_d5,Weak
3,17.351573404416417,17.351573404416417,17.351573404416417,17.351573404416417,17.351573404416417,17.351573404416417,Ackley_d5,Weak
4,17.351573404416417,17.351573404416417,17.351573404416417,17.351573404416417,17.351573404416417,17.351573404416417,Ackley_d5,Weak
5,17.243500951260682,17.243500951260682,17.243500951260682,17.243500951260682,17.243500951260682,17.243500951260682,Ackley_d5,Weak
6,17.227645899448564,17.227645899448564,17.227645899448564,17.227645899448564,17.227645899448564,17.227645899448564,Ackley_d5,Weak
7,16.990337597707125,16.588831869840977,16.588831869840977,16.588831869840977,16.588831869840977,16.588831869840977,Ackley_d5,Weak
8,16.472974668104747,15.816755395025016,15.816755395025016,15.816755395025016,15.816755395025016,15.816755395025016,Ackley_d5,Weak
9,16.011180702751815,15.489795537028058,15.489795537028058,15.489795537028058,15.489795537028058,15.489795537028058,Ackley_d5,Weak
10,15.39250771493045,14.72998970659022,14.72998970659022,14.72998970659022,14.72998970659022,14.72998970659022,Ackley_d5,Weak
11,14.676582949934948,13.90378143366472,13.90378143366472,13.90378143366472,13.90378143366472,13.90378143366472,Ackley_d5,Weak
12,13.923202532203828,13.60237767191158,13.90378143366472,13.90378143366472,13.90378143366472,13.90378143366472,Ackley_d5,Weak
13,13.46480282306282,13.375860004398993,13.90378143366472,13.90378143366472,13.90378143366472,13.90378143366472,Ackley_d5,Weak
14,12.775263128054949,12.811477890842676,13.276782782145972,13.276782782145972,13.276782782145972,13.276782782145972,Ackley_d5,Weak
15,12.320745112150744,12.359982426619528,13.005454464160426,13.005454464160426,13.005454464160426,13.005454464160426,Ackley_d5,Weak
16,11.894450532821516,11.818614869691276,12.39909575004008,12.39909575004008,12.39909575004008,12.39909575004008,Ackley_d5,Weak
17,11.652392800154292,11.293497630328533,11.86614016858544,11.86614016858544,11.86614016858544,11.86614016858544,Ackley_d5,Weak
18,11.094675350633189,10.760930849755487,11.226768776559098,11.226768776559098,11.226768776559098,11.226768776559098,Ackley_d5,Weak
19,10.866425986747826,10.39784954877986,11.226768776559098,11.226768776559098,11.226768776559098,11.226768776559098,Ackley_d5,Weak
20,10.302973547143669,9.855789792723051,11.226768776559098,11.226768776559098,11.226768776559098,11.226768776559098,Ackley_d5,Weak
21,9.92305673413472,9.59144776620442,10.892390625219212,10.897133956714145,10.897133956714145,10.897133956714145,Ackley_d5,Weak
22,9.651855104192157,9.057707091817452,10.387127996812184,10.391871328307117,10.391871328307117,10.391871328307117,Ackley_d5,Weak
23,9.37827546039575,8.813814178817712,10.234595371732295,10.260818368819134,10.260818368819134,10.260818368819134,Ackley_d5,Weak
24,9.160346592294855,8.63573848674135,9.767838845353335,9.783422868434062,9.783422868434062,9.783422868434062,Ackley_d5,Weak
25,8.712021821385715,8.425569771369117,9.386587326863102,9.36501618830644,9.36501618830644,9.36501618830644,Ackley_d5,Weak
26,8.389671245815524,8.296378208773039,9.386587326863102,9.36501618830644,9.36501618830644,9.36501618830644,Ackley_d5,Weak
27,8.10794101336775,8.078821179822588,9.386587326863102,9.36501618830644,9.36501618830644,9.36501618830644,Ackley_d5,Weak
28,7.801238422686927,7.565827352756176,9.141991976156609,9.089613020495957,9.089613020495957,9.089613020495957,Ackley_d5,Weak
29,7.717679236778915,7.270753503165395,8.822009603878938,8.769630648218287,8.832131080012784,8.832131080012784,Ackley_d5,Weak
30,7.483060567361711,7.058154991229474,8.578754778498196,8.47171974340455,8.534220175199048,8.534220175199048,Ackley_d5,Weak
31,7.403248272277179,6.84315316770802,8.331221900911856,8.224186865818211,8.277993312046082,8.277993312046082,Ackley_d5,Weak
32,7.074944475687103,6.721040296128969,8.096321627773197,7.989286592679551,8.04309303890742,8.04309303890742,Ackley_d5,Weak
33,6.905138694668925,6.666265288031696,8.096321627773197,7.989286592679551,8.04309303890742,8.04309303890742,Ackley_d5,Weak
34,6.703040625940188,6.471285098470669,8.024245526541506,7.960574028166642,8.04309303890742,8.04309303890742,Ackley_d5,Weak
35,6.485408553342005,6.307735443625802,7.808765769969081,7.819163221291413,7.884798752477326,7.884798752477326,Ackley_d5,Weak
36,6.343578193154544,6.271946632419591,7.640138991168257,7.670637346677552,7.682191493869311,7.682191493869311,Ackley_d5,Weak
37,6.150850912652085,6.25207400004009,7.53886471760355,7.569363073112845,7.580917220304606,7.580917220304606,Ackley_d5,Weak
38,6.092901189580997,6.148243381936239,7.481158041645121,7.489481828133128,7.453379057841646,7.453379057841646,Ackley_d5,Weak
39,5.894904554565511,6.031937949983336,7.321785868321139,7.327108265029079,7.297673736515411,7.297673736515411,Ackley_d5,Weak
40,5.82490933764238,5.9251091514645085,7.298415708868409,7.327108265029079,7.297673736515411,7.297673736515411,Ackley_d5,Weak
41,5.793059225706253,5.9251091514645085,7.292493438479608,7.327108265029079,7.297673736515411,7.297673736515411,Ackley_d5,Weak
42,5.63164314560334,5.7943984985154415,7.184093746099856,7.218708572649328,7.18927404413566,7.18927404413566,Ackley_d5,Weak
43,5.56820787858372,5.697846599433518,7.1286493450547255,7.181907842482721,7.152473313969052,7.152473313969052,Ackley_d5,Weak
44,5.407352770135615,5.566603818656416,7.02409469443578,7.086969596088283,7.1242482274875885,7.1242482274875885,Ackley_d5,Weak
45,5.362173299072777,5.443532157497808,6.915835073041063,6.9494923373523205,6.986770968751626,6.986770968751626,Ackley_d5,Weak
46,5.33961394581641,5.40890294639375,6.9153094922183005,6.916646720226974,6.954450932449044,6.954450932449044,Ackley_d5,Weak
47,5.2368627913381935,5.342370554810886,6.750482003947887,6.869373869257492,6.954450932449044,6.954450932449044,Ackley_d5,Weak
48,5.061813373915157,5.206479567699908,6.619504678575668,6.851297724833368,6.954450932449044,6.954450932449044,Ackley_d5,Weak
49,5.013962928831347,5.076135308159381,6.425230150971595,6.592344693401533,6.689216162679155,6.689216162679155,Ackley_d5,Weak
50,4.975253222614374,5.020275898912193,6.354312905280484,6.550207859073429,6.647079328351052,6.647079328351052,Ackley_d5,Weak
51,4.818846684490204,4.977351178485721,6.245303078385666,6.442701595404029,6.53957306468165,6.53957306468165,Ackley_d5,Weak
52,4.659027753398816,4.907667743876323,6.142337541614881,6.274688533817498,6.366128159321083,6.366128159321083,Ackley_d5,Weak
53,4.659027753398816,4.907667743876323,6.142337541614881,6.274688533817498,6.366128159321083,6.366128159321083,Ackley_d5,Weak
54,4.5557548510872,4.867114321630823,6.142337541614881,6.274688533817498,6.366128159321083,6.366128159321083,Ackley_d5,Weak
0,22.82834944993176,22.82834944993176,22.82834944993176,22.82834944993176,22.82834944993176,22.82834944993176,Branin_d2,Weak
1,18.585292023105463,18.585292023105463,18.585292023105463,18.585292023105463,18.585292023105463,18.585292023105463,Branin_d2,Weak
2,15.791298487359535,15.791298487359535,15.791298487359535,15.791298487359535,15.791298487359535,15.791298487359535,Branin_d2,Weak
3,13.56126634866691,13.56126634866691,13.56126634866691,13.56126634866691,13.56126634866691,13.56126634866691,Branin_d2,Weak
4,11.337846063850408,11.337846063850408,11.337846063850408,11.337846063850408,11.337846063850408,11.337846063850408,Branin_d2,Weak
5,9.4839019574413,9.4839019574413,9.4839019574413,9.4839019574413,9.4839019574413,9.4839019574413,Branin_d2,Weak
6,8.649567143657952,8.649567143657952,8.649567143657952,8.649567143657952,8.649567143657952,8.649567143657952,Branin_d2,Weak
7,8.013546513658127,8.013546513658127,8.013546513658127,8.100851708968971,8.100851708968971,8.011278862500186,Branin_d2,Weak
8,7.2108372970100545,7.2108372970100545,7.2108372970100545,7.232804042446735,7.304023284753981,7.322435736169103,Branin_d2,Weak
9,6.539957897687797,6.539957897687797,6.539957897687797,6.530053043699001,6.543842480459054,6.536598100599724,Branin_d2,Weak
10,5.54605781218476,5.534056061506378,5.534056061506378,5.541296190456288,5.5357930727521465,5.547435745148733,Branin_d2,Weak
11,4.723694166733612,4.704134850268347,4.704134850268347,4.7362696198145136,4.756919486683361,4.777754815412381,Branin_d2,Weak
12,4.200652197281881,4.108673105740296,4.1581863206705,4.401343516298111,4.608806595232104,4.690040595263331,Branin_d2,Weak
13,3.857648363792979,3.6753752966264974,3.757256300231981,4.16780413899947,4.437795672752221,4.520761332527174,Branin_d2,Weak
14,3.481643967841324,3.2653529481959467,3.38881863841898,3.756357554045597,3.8378938083523018,3.822276902287979,Branin_d2,Weak
15,2.9997348597920537,2.918751393007865,3.099968008762088,3.444453038358825,3.450127590991188,3.3939914393045543,Branin_d2,Weak
16,2.650043012640981,2.5794885427366387,2.7414141374857217,3.003369602650748,3.044542947465297,3.0356342256104307,Branin_d2,Weak
17,2.3511562958071983,2.296570919617054,2.4538327925078987,2.654040834188062,2.7139571571576075,2.690568726840661,Branin_d2,Weak
18,2.04606492518441,2.043356491506793,2.2590207412829333,2.4470794814081254,2.449275824694751,2.434553573857152,Branin_d2,Weak
19,1.818527400221646,1.8587643328861696,2.1698003767337286,2.3757980232937244,2.4262686389872714,2.434553573857152,Branin_d2,Weak
20,1.5858803729167776,1.628767502250848,2.009284354953389,2.346673987468915,2.426248470322128,2.434553573857152,Branin_d2,Weak
21,1.420909043080384,1.4658855888505644,1.822032003411824,2.048267091991455,2.08300004792772,2.085459500039521,Branin_d2,Weak
22,1.3218258864547994,1.361088044760129,1.6541729325052277,1.7890910804621238,1.81792943372562,1.817666788602165,Branin_d2,Weak
23,1.2419157007867256,1.2847246830187968,1.53848328269389,1.6394368555435856,1.6543198018916538,1.6542061533405914,Branin_d2,Weak
24,1.1684982301096567,1.192944242436766,1.426046502484926,1.5036711763663757,1.5089381991916266,1.5090253411955987,Branin_d2,Weak
25,1.077425118846516,1.1004499522487896,1.337808321537699,1.3714760422993124,1.373067277849851,1.373141466133066,Branin_d2,Weak
26,1.0217152785827563,1.058684641257312,1.3104328016414848,1.3672083225603744,1.373052327432227,1.373141466133066,Branin_d2,Weak
27,0.97343287551977,1.018835534636472,1.2752030286376832,1.3644254726269025,1.373052327432227,1.373141466133066,Branin_d2,Weak
28,0.9357227030693313,0.9581165984749568,1.1911468252334223,1.2669202758787352,1.271241438706174,1.2713305774070127,Branin_d2,Weak
29,0.8913300972588717,0.9122367814805832,1.1141517214685357,1.1771685083724752,1.1794702128365375,1.1795333216669848,Branin_d2,Weak
30,0.8606428729073444,0.9026183121987568,1.0629395128145007,1.1060702690517317,1.1070648061807085,1.1070736093581728,Branin_d2,Weak
31,0.8408980277825435,0.8791492284891664,1.0275369630949138,1.0536525113547075,1.0537451631205492,1.0537488869862164,Branin_d2,Weak
32,0.8268136477486412,0.8541515975234886,0.9802079919347702,1.009243326455716,1.0092323935306524,1.0092361173963196,Branin_d2,Weak
33,0.8125406199663393,0.8345784954021489,0.9706674487621192,1.0091928862743735,1.0092323935306524,1.0092361173963196,Branin_d2,Weak
34,0.8048218056462678,0.8226252030327108,0.9572489650584606,1.0091928862743735,1.0092323935306524,1.0092361173963196,Branin_d2,Weak
