,func_name,method,scenario,value,iteration
69,Branin_d2,hypbo,Poor,0.7991798920397889,70
70,Branin_d2,hypbo,Poor,0.7987591764492231,71
71,Branin_d2,hypbo,Poor,0.7977983430773483,72
72,Branin_d2,hypbo,Poor,0.7977010988540766,73
73,Branin_d2,hypbo,Poor,0.7970316307101556,74
74,Branin_d2,hypbo,Poor,0.7970301616397402,75
75,Branin_d2,hypbo,Poor,0.7969172690429592,76
76,Branin_d2,hypbo,Poor,0.7968798511916063,77
77,Branin_d2,hypbo,Poor,0.7968222966898789,78
78,Branin_d2,hypbo,Poor,0.7967180629309922,79
79,Branin_d2,hypbo,Poor,0.7967180629309922,80
80,Branin_d2,hypbo,Poor,0.7966082094551471,81
81,Branin_d2,hypbo,Poor,0.7966066629793086,82
82,Branin_d2,hypbo,Poor,0.796592791966011,83
83,Branin_d2,hypbo,Poor,0.7965865908698994,84
84,Branin_d2,hypbo,Poor,0.7965632601570939,85
85,Branin_d2,hypbo,Poor,0.7965536091104772,86
86,Branin_d2,hypbo,Poor,0.7965498208124537,87
87,Branin_d2,hypbo,Poor,0.7965301785293505,88
88,Branin_d2,hypbo,Poor,0.7965186588629385,89
89,Branin_d2,hypbo,Poor,0.7965186588629385,90
90,Branin_d2,hypbo,Poor,0.7965111287643338,91
91,Branin_d2,hypbo,Poor,0.7964753989205728,92
92,Branin_d2,hypbo,Poor,0.7964437461579914,93
93,Branin_d2,hypbo,Poor,0.7964437461579914,94
94,Branin_d2,hypbo,Poor,0.7964413010600262,95
95,Branin_d2,hypbo,Poor,0.7964364951211295,96
96,Branin_d2,hypbo,Poor,0.7964330629899624,97
97,Branin_d2,hypbo,Poor,0.7964330629899624,98
98,Branin_d2,hypbo,Poor,0.7964322052581301,99
99,Branin_d2,hypbo,Poor,0.7964322052581301,100
100,Branin_d2,hypbo,Poor,0.7963840191364124,101
101,Branin_d2,hypbo,Poor,0.7963788388673126,102
102,Branin_d2,hypbo,Poor,0.7963788388673126,103
103,Branin_d2,hypbo,Poor,0.7963788388673126,104
104,Branin_d2,hypbo,Poor,0.7963731026864304,105
0,Branin_d2,hypbo,Weak,24.241349374041388,1
1,Branin_d2,hypbo,Weak,21.01312512696548,2
2,Branin_d2,hypbo,Weak,17.17519833019511,3
3,Branin_d2,hypbo,Weak,15.119797767397076,4
4,Branin_d2,hypbo,Weak,11.004811920962872,5
5,Branin_d2,hypbo,Weak,8.684832940979184,6
6,Branin_d2,hypbo,Weak,8.647162834748148,7
7,Branin_d2,hypbo,Weak,7.864959469061591,8
8,Branin_d2,hypbo,Weak,6.651390596656828,9
9,Branin_d2,hypbo,Weak,5.626036662254185,10
10,Branin_d2,hypbo,Weak,5.121182714477543,11
11,Branin_d2,hypbo,Weak,4.625679660571666,12
12,Branin_d2,hypbo,Weak,4.26418325639307,13
13,Branin_d2,hypbo,Weak,3.970264146117804,14
14,Branin_d2,hypbo,Weak,3.731988153385007,15
15,Branin_d2,hypbo,Weak,3.4598644733035093,16
16,Branin_d2,hypbo,Weak,2.8339620177843265,17
17,Branin_d2,hypbo,Weak,2.379329865883156,18
18,Branin_d2,hypbo,Weak,2.3274185786058297,19
19,Branin_d2,hypbo,Weak,2.122616591873952,20
20,Branin_d2,hypbo,Weak,1.9555236021147928,21
21,Branin_d2,hypbo,Weak,1.8365594229738909,22
22,Branin_d2,hypbo,Weak,1.7506017800072355,23
23,Branin_d2,hypbo,Weak,1.621930217252311,24
24,Branin_d2,hypbo,Weak,1.6131743996194703,25
25,Branin_d2,hypbo,Weak,1.5990849054842695,26
26,Branin_d2,hypbo,Weak,1.496867367552146,27
27,Branin_d2,hypbo,Weak,1.4369489225045946,28
28,Branin_d2,hypbo,Weak,1.4068078757141602,29
29,Branin_d2,hypbo,Weak,1.3614434003205262,30
30,Branin_d2,hypbo,Weak,1.2993405214911824,31
31,Branin_d2,hypbo,Weak,1.2285279878550217,32
32,Branin_d2,hypbo,Weak,1.1795528325709503,33
33,Branin_d2,hypbo,Weak,1.1307995977059786,34
34,Branin_d2,hypbo,Weak,1.0732033367589424,35
35,Branin_d2,hypbo,Weak,1.0289977272165165,36
36,Branin_d2,hypbo,Weak,0.9834080357239008,37
37,Branin_d2,hypbo,Weak,0.9659478224721786,38
38,Branin_d2,hypbo,Weak,0.944494271429656,39
39,Branin_d2,hypbo,Weak,0.9351298381732788,40
40,Branin_d2,hypbo,Weak,0.8951366205208294,41
41,Branin_d2,hypbo,Weak,0.8721684543217461,42
42,Branin_d2,hypbo,Weak,0.8626839314297696,43
43,Branin_d2,hypbo,Weak,0.8583511566200711,44
44,Branin_d2,hypbo,Weak,0.8495635582136637,45
45,Branin_d2,hypbo,Weak,0.8455436635067335,46
46,Branin_d2,hypbo,Weak,0.835529494166048,47
47,Branin_d2,hypbo,Weak,0.8215990430453088,48
48,Branin_d2,hypbo,Weak,0.8202498016520314,49
49,Branin_d2,hypbo,Weak,0.8169569560262715,50
50,Branin_d2,hypbo,Weak,0.8132742156104154,51
51,Branin_d2,hypbo,Weak,0.8130427841571221,52
52,Branin_d2,hypbo,Weak,0.8120756330879825,53
53,Branin_d2,hypbo,Weak,0.8096446242408476,54
54,Branin_d2,hypbo,Weak,0.8084557589390325,55
55,Branin_d2,hypbo,Weak,0.8060491778772161,56
56,Branin_d2,hypbo,Weak,0.8043158657937166,57
57,Branin_d2,hypbo,Weak,0.8028965567197484,58
58,Branin_d2,hypbo,Weak,0.802477349356016,59
59,Branin_d2,hypbo,Weak,0.8020616695293744,60
60,Branin_d2,hypbo,Weak,0.8010663262080087,61
61,Branin_d2,hypbo,Weak,0.8009139201932114,62
62,Branin_d2,hypbo,Weak,0.8006245251798216,63
63,Branin_d2,hypbo,Weak,0.8006099602790518,64
64,Branin_d2,hypbo,Weak,0.7992593059140568,65
65,Branin_d2,hypbo,Weak,0.7991830908067428,66
66,Branin_d2,hypbo,Weak,0.7991623396319241,67
67,Branin_d2,hypbo,Weak,0.7990560049739529,68
68,Branin_d2,hypbo,Weak,0.7985407372793509,69
69,Branin_d2,hypbo,Weak,0.798230572532709,70
70,Branin_d2,hypbo,Weak,0.7975807129142615,71
71,Branin_d2,hypbo,Weak,0.7975493969975848,72
72,Branin_d2,hypbo,Weak,0.7974234236175284,73
73,Branin_d2,hypbo,Weak,0.7971413528800835,74
74,Branin_d2,hypbo,Weak,0.7970793207916438,75
75,Branin_d2,hypbo,Weak,0.7969395168654126,76
76,Branin_d2,hypbo,Weak,0.7966562553004514,77
77,Branin_d2,hypbo,Weak,0.796591136315933,78
78,Branin_d2,hypbo,Weak,0.796591136315933,79
79,Branin_d2,hypbo,Weak,0.7963375100209577,80
80,Branin_d2,hypbo,Weak,0.7962841619504549,81
81,Branin_d2,hypbo,Weak,0.7961653086780724,82
82,Branin_d2,hypbo,Weak,0.7961215968937417,83
83,Branin_d2,hypbo,Weak,0.7961037206870719,84
84,Branin_d2,hypbo,Weak,0.7961001471672313,85
85,Branin_d2,hypbo,Weak,0.7961001471672313,86
86,Branin_d2,hypbo,Weak,0.796099471581179,87
87,Branin_d2,hypbo,Weak,0.796099471581179,88
88,Branin_d2,hypbo,Weak,0.7960969882814746,89
89,Branin_d2,hypbo,Weak,0.7960914004526248,90
90,Branin_d2,hypbo,Weak,0.7960899529816593,91
91,Branin_d2,hypbo,Weak,0.7960899529816593,92
92,Branin_d2,hypbo,Weak,0.7960899529816593,93
93,Branin_d2,hypbo,Weak,0.7960874459539543,94
94,Branin_d2,hypbo,Weak,0.7960833863970459,95
95,Branin_d2,hypbo,Weak,0.7960833863970459,96
96,Branin_d2,hypbo,Weak,0.7960833863970459,97
97,Branin_d2,hypbo,Weak,0.7960742680886128,98
98,Branin_d2,hypbo,Weak,0.7960710487408637,99
99,Branin_d2,hypbo,Weak,0.7960683237957609,100
100,Branin_d2,hypbo,Weak,0.7960671092131808,101
101,Branin_d2,hypbo,Weak,0.7960430831334634,102
102,Branin_d2,hypbo,Weak,0.7960417320195718,103
103,Branin_d2,hypbo,Weak,0.7960417320195718,104
104,Branin_d2,hypbo,Weak,0.7960264114443901,105
0,Branin_d2,hypbo,Good,1.3332869035962644,1
1,Branin_d2,hypbo,Good,1.3332869035962644,2
2,Branin_d2,hypbo,Good,1.329621699317877,3
3,Branin_d2,hypbo,Good,1.329621699317877,4
4,Branin_d2,hypbo,Good,1.329621699317877,5
5,Branin_d2,hypbo,Good,1.3275957825995512,6
6,Branin_d2,hypbo,Good,1.1337098057100412,7
7,Branin_d2,hypbo,Good,1.120421012876979,8
8,Branin_d2,hypbo,Good,1.103701729196266,9
9,Branin_d2,hypbo,Good,1.0880774141328962,10
10,Branin_d2,hypbo,Good,1.08737112120256,11
11,Branin_d2,hypbo,Good,1.0840321621793172,12
12,Branin_d2,hypbo,Good,0.9965412793235644,13
13,Branin_d2,hypbo,Good,0.9467003272677976,14
14,Branin_d2,hypbo,Good,0.9148502178262818,15
15,Branin_d2,hypbo,Good,0.8832650684721441,16
16,Branin_d2,hypbo,Good,0.8708851721952569,17
17,Branin_d2,hypbo,Good,0.8562591909215825,18
18,Branin_d2,hypbo,Good,0.8559426244549351,19
19,Branin_d2,hypbo,Good,0.8511802356327656,20
20,Branin_d2,hypbo,Good,0.8318850759321785,21
21,Branin_d2,hypbo,Good,0.8273087354795206,22
22,Branin_d2,hypbo,Good,0.8255862561266031,23
23,Branin_d2,hypbo,Good,0.8242144703900894,24
24,Branin_d2,hypbo,Good,0.8230100783555235,25
25,Branin_d2,hypbo,Good,0.8207141267281938,26
26,Branin_d2,hypbo,Good,0.8161803612833118,27
27,Branin_d2,hypbo,Good,0.8113590053373037,28
28,Branin_d2,hypbo,Good,0.8111242905663505,29
29,Branin_d2,hypbo,Good,0.810405560577689,30
30,Branin_d2,hypbo,Good,0.809564515629055,31
31,Branin_d2,hypbo,Good,0.8086546699300083,32
32,Branin_d2,hypbo,Good,0.8080556615093764,33
33,Branin_d2,hypbo,Good,0.8076273421298594,34
34,Branin_d2,hypbo,Good,0.8061575237961107,35
35,Branin_d2,hypbo,Good,0.8060052705324755,36
36,Branin_d2,hypbo,Good,0.8059709796231406,37
37,Branin_d2,hypbo,Good,0.8058181081123331,38
38,Branin_d2,hypbo,Good,0.8046565691674782,39
39,Branin_d2,hypbo,Good,0.8039489887749118,40
40,Branin_d2,hypbo,Good,0.802142992500694,41
41,Branin_d2,hypbo,Good,0.8017534822842994,42
42,Branin_d2,hypbo,Good,0.8009301334204949,43
43,Branin_d2,hypbo,Good,0.8000464988202516,44
44,Branin_d2,hypbo,Good,0.7998592632478472,45
45,Branin_d2,hypbo,Good,0.7993150713220254,46
46,Branin_d2,hypbo,Good,0.7991493138662784,47
47,Branin_d2,hypbo,Good,0.7988699938600283,48
48,Branin_d2,hypbo,Good,0.7986610670485874,49
49,Branin_d2,hypbo,Good,0.7982661955765842,50
50,Branin_d2,hypbo,Good,0.7981581113808521,51
51,Branin_d2,hypbo,Good,0.7979699011262802,52
52,Branin_d2,hypbo,Good,0.7977386892121481,53
53,Branin_d2,hypbo,Good,0.7977111655448208,54
54,Branin_d2,hypbo,Good,0.7975836350933396,55
55,Branin_d2,hypbo,Good,0.7974896337401134,56
56,Branin_d2,hypbo,Good,0.7970959545596602,57
57,Branin_d2,hypbo,Good,0.7970293042346702,58
58,Branin_d2,hypbo,Good,0.7968594770408935,59
59,Branin_d2,hypbo,Good,0.7966469992181857,60
60,Branin_d2,hypbo,Good,0.7964665885188174,61
61,Branin_d2,hypbo,Good,0.7963648778460776,62
62,Branin_d2,hypbo,Good,0.7963428701734064,63
63,Branin_d2,hypbo,Good,0.7960490310174678,64
64,Branin_d2,hypbo,Good,0.7959912844496841,65
65,Branin_d2,hypbo,Good,0.7959342257583825,66
66,Branin_d2,hypbo,Good,0.7958589126331848,67
67,Branin_d2,hypbo,Good,0.7958389132488263,68
68,Branin_d2,hypbo,Good,0.7958352854314985,69
69,Branin_d2,hypbo,Good,0.7958241042331231,70
70,Branin_d2,hypbo,Good,0.7958219491907529,71
71,Branin_d2,hypbo,Good,0.7958181058768876,72
72,Branin_d2,hypbo,Good,0.7958169580858239,73
73,Branin_d2,hypbo,Good,0.7958131108093898,74
74,Branin_d2,hypbo,Good,0.7958053945044189,75
75,Branin_d2,hypbo,Good,0.7958034412036716,76
76,Branin_d2,hypbo,Good,0.7958019924726514,77
77,Branin_d2,hypbo,Good,0.7958019924726514,78
78,Branin_d2,hypbo,Good,0.7958017588843319,79
79,Branin_d2,hypbo,Good,0.7958014675805023,80
80,Branin_d2,hypbo,Good,0.7958014675805023,81
81,Branin_d2,hypbo,Good,0.7958014251544693,82
82,Branin_d2,hypbo,Good,0.7958011021585388,83
83,Branin_d2,hypbo,Good,0.7958007919096635,84
84,Branin_d2,hypbo,Good,0.7958007778838575,85
85,Branin_d2,hypbo,Good,0.7957982824392343,86
86,Branin_d2,hypbo,Good,0.795798061403854,87
87,Branin_d2,hypbo,Good,0.795798061403854,88
88,Branin_d2,hypbo,Good,0.795798061403854,89
89,Branin_d2,hypbo,Good,0.7957979728251608,90
90,Branin_d2,hypbo,Good,0.7957979728251608,91
91,Branin_d2,hypbo,Good,0.7957972351871208,92
92,Branin_d2,hypbo,Good,0.795797189784243,93
93,Branin_d2,hypbo,Good,0.7957971190058282,94
94,Branin_d2,hypbo,Good,0.7957971190058282,95
95,Branin_d2,hypbo,Good,0.7957964689739135,96
96,Branin_d2,hypbo,Good,0.7957964198937533,97
97,Branin_d2,hypbo,Good,0.7957964198937533,98
98,Branin_d2,hypbo,Good,0.7957898725264448,99
99,Branin_d2,hypbo,Good,0.7957871506734481,100
100,Branin_d2,hypbo,Good,0.7957864999378884,101
101,Branin_d2,hypbo,Good,0.7957860452111956,102
102,Branin_d2,hypbo,Good,0.7957860431501312,103
103,Branin_d2,hypbo,Good,0.7957855439493948,104
104,Branin_d2,hypbo,Good,0.7957852292508197,105
0,Branin_d2,hypbo,Poor_Good,175.9794478138092,1
1,Branin_d2,hypbo,Poor_Good,1.3332869035962644,2
2,Branin_d2,hypbo,Poor_Good,1.3332869035962644,3
3,Branin_d2,hypbo,Poor_Good,1.329621699317877,4
4,Branin_d2,hypbo,Poor_Good,1.329621699317877,5
5,Branin_d2,hypbo,Poor_Good,1.3275957825995512,6
6,Branin_d2,hypbo,Poor_Good,1.1989224604327475,7
7,Branin_d2,hypbo,Poor_Good,1.1709730401446623,8
8,Branin_d2,hypbo,Poor_Good,1.161223342419784,9
9,Branin_d2,hypbo,Poor_Good,1.1570759332803555,10
10,Branin_d2,hypbo,Poor_Good,1.1447142666689512,11
11,Branin_d2,hypbo,Poor_Good,1.1447142666689512,12
12,Branin_d2,hypbo,Poor_Good,1.007496171683108,13
13,Branin_d2,hypbo,Poor_Good,0.9509709057196828,14
14,Branin_d2,hypbo,Poor_Good,0.9384658856500864,15
15,Branin_d2,hypbo,Poor_Good,0.9043437193492057,16
16,Branin_d2,hypbo,Poor_Good,0.8943134425810213,17
17,Branin_d2,hypbo,Poor_Good,0.8805970032535008,18
18,Branin_d2,hypbo,Poor_Good,0.8805970032535008,19
19,Branin_d2,hypbo,Poor_Good,0.8758346144313315,20
20,Branin_d2,hypbo,Poor_Good,0.856014272726314,21
21,Branin_d2,hypbo,Poor_Good,0.8419822905291033,22
22,Branin_d2,hypbo,Poor_Good,0.8322690285070945,23
23,Branin_d2,hypbo,Poor_Good,0.8308287735640789,24
24,Branin_d2,hypbo,Poor_Good,0.8263557188201621,25
25,Branin_d2,hypbo,Poor_Good,0.8263557188201621,26
26,Branin_d2,hypbo,Poor_Good,0.8258768597629511,27
27,Branin_d2,hypbo,Poor_Good,0.8204878532985045,28
28,Branin_d2,hypbo,Poor_Good,0.8165771522907666,29
29,Branin_d2,hypbo,Poor_Good,0.8143084465622364,30
30,Branin_d2,hypbo,Poor_Good,0.8140172947556872,31
31,Branin_d2,hypbo,Poor_Good,0.8139766889984128,32
32,Branin_d2,hypbo,Poor_Good,0.812323360449988,33
33,Branin_d2,hypbo,Poor_Good,0.809152543352042,34
34,Branin_d2,hypbo,Poor_Good,0.8069260996239715,35
35,Branin_d2,hypbo,Poor_Good,0.8057777537053639,36
36,Branin_d2,hypbo,Poor_Good,0.80495448761332,37
37,Branin_d2,hypbo,Poor_Good,0.8045531705874667,38
38,Branin_d2,hypbo,Poor_Good,0.8032350339295662,39
39,Branin_d2,hypbo,Poor_Good,0.802572226558791,40
40,Branin_d2,hypbo,Poor_Good,0.8022288305609735,41
41,Branin_d2,hypbo,Poor_Good,0.801990261034438,42
42,Branin_d2,hypbo,Poor_Good,0.8018198174572678,43
43,Branin_d2,hypbo,Poor_Good,0.8010713022911808,44
44,Branin_d2,hypbo,Poor_Good,0.8007673557719093,45
45,Branin_d2,hypbo,Poor_Good,0.7998267990230302,46
46,Branin_d2,hypbo,Poor_Good,0.7996109704852173,47
47,Branin_d2,hypbo,Poor_Good,0.7993580623217741,48
48,Branin_d2,hypbo,Poor_Good,0.7992330372087707,49
49,Branin_d2,hypbo,Poor_Good,0.7989857097400639,50
50,Branin_d2,hypbo,Poor_Good,0.7983596403079116,51
51,Branin_d2,hypbo,Poor_Good,0.7983056893138993,52
52,Branin_d2,hypbo,Poor_Good,0.7980795895714208,53
53,Branin_d2,hypbo,Poor_Good,0.7976884283696682,54
54,Branin_d2,hypbo,Poor_Good,0.7975275964879397,55
55,Branin_d2,hypbo,Poor_Good,0.7972073370202173,56
56,Branin_d2,hypbo,Poor_Good,0.7969843059534039,57
57,Branin_d2,hypbo,Poor_Good,0.7966000239367068,58
58,Branin_d2,hypbo,Poor_Good,0.7964840899600021,59
59,Branin_d2,hypbo,Poor_Good,0.7964498972064996,60
60,Branin_d2,hypbo,Poor_Good,0.7964001140903315,61
61,Branin_d2,hypbo,Poor_Good,0.7963064974610571,62
62,Branin_d2,hypbo,Poor_Good,0.7961715242046452,63
63,Branin_d2,hypbo,Poor_Good,0.796167802579995,64
64,Branin_d2,hypbo,Poor_Good,0.7960971459746606,65
65,Branin_d2,hypbo,Poor_Good,0.7960880009062029,66
66,Branin_d2,hypbo,Poor_Good,0.7960013588459696,67
67,Branin_d2,hypbo,Poor_Good,0.7959998963256671,68
68,Branin_d2,hypbo,Poor_Good,0.7959758352940379,69
69,Branin_d2,hypbo,Poor_Good,0.7959359921748544,70
70,Branin_d2,hypbo,Poor_Good,0.7959034398621974,71
71,Branin_d2,hypbo,Poor_Good,0.7958893714163557,72
72,Branin_d2,hypbo,Poor_Good,0.7958733175152435,73
73,Branin_d2,hypbo,Poor_Good,0.7958726426087466,74
74,Branin_d2,hypbo,Poor_Good,0.7958640771146102,75
75,Branin_d2,hypbo,Poor_Good,0.7958607144471673,76
76,Branin_d2,hypbo,Poor_Good,0.7958538076396516,77
77,Branin_d2,hypbo,Poor_Good,0.7958527661494854,78
78,Branin_d2,hypbo,Poor_Good,0.7958499594091952,79
79,Branin_d2,hypbo,Poor_Good,0.7958268492017083,80
80,Branin_d2,hypbo,Poor_Good,0.7958264324202879,81
81,Branin_d2,hypbo,Poor_Good,0.7958222723537633,82
82,Branin_d2,hypbo,Poor_Good,0.7958171448700372,83
83,Branin_d2,hypbo,Poor_Good,0.7958135814752673,84
84,Branin_d2,hypbo,Poor_Good,0.7958112655516674,85
85,Branin_d2,hypbo,Poor_Good,0.7958102052753184,86
86,Branin_d2,hypbo,Poor_Good,0.7957990618923613,87
87,Branin_d2,hypbo,Poor_Good,0.7957984194760734,88
88,Branin_d2,hypbo,Poor_Good,0.795797932980524,89
89,Branin_d2,hypbo,Poor_Good,0.795797932980524,90
90,Branin_d2,hypbo,Poor_Good,0.7957964470408057,91
91,Branin_d2,hypbo,Poor_Good,0.7957955881506495,92
92,Branin_d2,hypbo,Poor_Good,0.7957896591425306,93
93,Branin_d2,hypbo,Poor_Good,0.7957886101971745,94
94,Branin_d2,hypbo,Poor_Good,0.7957886101971745,95
95,Branin_d2,hypbo,Poor_Good,0.7957886101971745,96
96,Branin_d2,hypbo,Poor_Good,0.7957878634001975,97
97,Branin_d2,hypbo,Poor_Good,0.7957877608748916,98
98,Branin_d2,hypbo,Poor_Good,0.7957864643820696,99
99,Branin_d2,hypbo,Poor_Good,0.7957864643820696,100
100,Branin_d2,hypbo,Poor_Good,0.7957864369420985,101
101,Branin_d2,hypbo,Poor_Good,0.7957864169234504,102
102,Branin_d2,hypbo,Poor_Good,0.7957863522973341,103
103,Branin_d2,hypbo,Poor_Good,0.7957862299380223,104
104,Branin_d2,hypbo,Poor_Good,0.7957862209801366,105
0,Branin_d2,hypbo,Weak_Good,24.68064126366477,1
1,Branin_d2,hypbo,Weak_Good,1.3242464444280484,2
2,Branin_d2,hypbo,Weak_Good,1.3242464444280484,3
3,Branin_d2,hypbo,Weak_Good,1.3203472909404024,4
4,Branin_d2,hypbo,Weak_Good,1.3203472909404024,5
5,Branin_d2,hypbo,Weak_Good,1.3203472909404024,6
6,Branin_d2,hypbo,Weak_Good,1.3181920603889918,7
7,Branin_d2,hypbo,Weak_Good,1.3181920603889918,8
8,Branin_d2,hypbo,Weak_Good,1.2949695478437335,9
9,Branin_d2,hypbo,Weak_Good,1.2949695478437335,10
10,Branin_d2,hypbo,Weak_Good,1.2949695478437335,11
11,Branin_d2,hypbo,Weak_Good,1.2949695478437335,12
12,Branin_d2,hypbo,Weak_Good,1.0777335806197612,13
13,Branin_d2,hypbo,Weak_Good,1.0278071705599456,14
14,Branin_d2,hypbo,Weak_Good,0.9993201937392844,15
15,Branin_d2,hypbo,Weak_Good,0.9569385910948152,16
16,Branin_d2,hypbo,Weak_Good,0.9522227199775124,17
17,Branin_d2,hypbo,Weak_Good,0.9504113685961928,18
18,Branin_d2,hypbo,Weak_Good,0.9504113685961928,19
19,Branin_d2,hypbo,Weak_Good,0.9266352069658684,20
20,Branin_d2,hypbo,Weak_Good,0.9052864803241828,21
21,Branin_d2,hypbo,Weak_Good,0.8822618895228311,22
22,Branin_d2,hypbo,Weak_Good,0.86019405568874,23
23,Branin_d2,hypbo,Weak_Good,0.8558717088628452,24
24,Branin_d2,hypbo,Weak_Good,0.8534429605127405,25
25,Branin_d2,hypbo,Weak_Good,0.8506124255872726,26
26,Branin_d2,hypbo,Weak_Good,0.8385922263344098,27
27,Branin_d2,hypbo,Weak_Good,0.8290872670358951,28
28,Branin_d2,hypbo,Weak_Good,0.8280085344723247,29
29,Branin_d2,hypbo,Weak_Good,0.8220344908310467,30
30,Branin_d2,hypbo,Weak_Good,0.8208060041034103,31
31,Branin_d2,hypbo,Weak_Good,0.8179640920224559,32
32,Branin_d2,hypbo,Weak_Good,0.8165903552203577,33
33,Branin_d2,hypbo,Weak_Good,0.8155615036469047,34
34,Branin_d2,hypbo,Weak_Good,0.8147914453084615,35
35,Branin_d2,hypbo,Weak_Good,0.8131602737696647,36
36,Branin_d2,hypbo,Weak_Good,0.8120830364031421,37
37,Branin_d2,hypbo,Weak_Good,0.8074099497544166,38
38,Branin_d2,hypbo,Weak_Good,0.8066710710868894,39
39,Branin_d2,hypbo,Weak_Good,0.8057779651321146,40
40,Branin_d2,hypbo,Weak_Good,0.8051175542537112,41
41,Branin_d2,hypbo,Weak_Good,0.8047246644468014,42
42,Branin_d2,hypbo,Weak_Good,0.8040004102575445,43
43,Branin_d2,hypbo,Weak_Good,0.8035226086352854,44
44,Branin_d2,hypbo,Weak_Good,0.8023689615770685,45
45,Branin_d2,hypbo,Weak_Good,0.8016150319951226,46
46,Branin_d2,hypbo,Weak_Good,0.800716133957237,47
47,Branin_d2,hypbo,Weak_Good,0.8004118856157704,48
48,Branin_d2,hypbo,Weak_Good,0.7996190122777834,49
49,Branin_d2,hypbo,Weak_Good,0.7994058429718454,50
50,Branin_d2,hypbo,Weak_Good,0.7992696159744527,51
51,Branin_d2,hypbo,Weak_Good,0.7986772736119002,52
52,Branin_d2,hypbo,Weak_Good,0.798594744662246,53
53,Branin_d2,hypbo,Weak_Good,0.7976162218479033,54
54,Branin_d2,hypbo,Weak_Good,0.797463141658201,55
55,Branin_d2,hypbo,Weak_Good,0.797456341583482,56
56,Branin_d2,hypbo,Weak_Good,0.7973799466995956,57
57,Branin_d2,hypbo,Weak_Good,0.7970552700753607,58
58,Branin_d2,hypbo,Weak_Good,0.7968474899096959,59
59,Branin_d2,hypbo,Weak_Good,0.7968457523348725,60
60,Branin_d2,hypbo,Weak_Good,0.7966598015093417,61
61,Branin_d2,hypbo,Weak_Good,0.7965963217127854,62
62,Branin_d2,hypbo,Weak_Good,0.7965381724417084,63
63,Branin_d2,hypbo,Weak_Good,0.7962305132661135,64
64,Branin_d2,hypbo,Weak_Good,0.7961342623088299,65
65,Branin_d2,hypbo,Weak_Good,0.7960908339831216,66
66,Branin_d2,hypbo,Weak_Good,0.7959836759002783,67
67,Branin_d2,hypbo,Weak_Good,0.7959539425335553,68
68,Branin_d2,hypbo,Weak_Good,0.7959329003055201,69
69,Branin_d2,hypbo,Weak_Good,0.795923422821216,70
70,Branin_d2,hypbo,Weak_Good,0.7959167272904529,71
71,Branin_d2,hypbo,Weak_Good,0.7958894953699692,72
72,Branin_d2,hypbo,Weak_Good,0.7958819588721611,73
73,Branin_d2,hypbo,Weak_Good,0.7958710768187557,74
74,Branin_d2,hypbo,Weak_Good,0.7958640979870107,75
75,Branin_d2,hypbo,Weak_Good,0.795832503518826,76
76,Branin_d2,hypbo,Weak_Good,0.795831278459595,77
77,Branin_d2,hypbo,Weak_Good,0.7958202346772364,78
78,Branin_d2,hypbo,Weak_Good,0.7958149430062516,79
79,Branin_d2,hypbo,Weak_Good,0.7958081315782722,80
80,Branin_d2,hypbo,Weak_Good,0.7958065624633267,81
81,Branin_d2,hypbo,Weak_Good,0.7958060836869019,82
82,Branin_d2,hypbo,Weak_Good,0.7958053593423634,83
83,Branin_d2,hypbo,Weak_Good,0.7958034421429122,84
84,Branin_d2,hypbo,Weak_Good,0.7958032684972659,85
85,Branin_d2,hypbo,Weak_Good,0.7958001372774687,86
86,Branin_d2,hypbo,Weak_Good,0.7957983334485369,87
87,Branin_d2,hypbo,Weak_Good,0.7957948231191088,88
88,Branin_d2,hypbo,Weak_Good,0.7957910696687253,89
89,Branin_d2,hypbo,Weak_Good,0.7957908846170403,90
90,Branin_d2,hypbo,Weak_Good,0.7957900296459901,91
91,Branin_d2,hypbo,Weak_Good,0.7957897249611543,92
92,Branin_d2,hypbo,Weak_Good,0.7957890154969991,93
93,Branin_d2,hypbo,Weak_Good,0.7957883756925638,94
94,Branin_d2,hypbo,Weak_Good,0.7957882379719946,95
95,Branin_d2,hypbo,Weak_Good,0.795787788856219,96
96,Branin_d2,hypbo,Weak_Good,0.7957875867035704,97
97,Branin_d2,hypbo,Weak_Good,0.7957867413824076,98
98,Branin_d2,hypbo,Weak_Good,0.7957865437196712,99
99,Branin_d2,hypbo,Weak_Good,0.7957864441602152,100
100,Branin_d2,hypbo,Weak_Good,0.7957863250195549,101
101,Branin_d2,hypbo,Weak_Good,0.7957863250195549,102
102,Branin_d2,hypbo,Weak_Good,0.7957860298846882,103
103,Branin_d2,hypbo,Weak_Good,0.795785354632493,104
104,Branin_d2,hypbo,Weak_Good,0.795785354632493,105
0,Branin_d2,hypbo,Poor_Weak,177.15130477676584,1
1,Branin_d2,hypbo,Poor_Weak,24.68064126366477,2
2,Branin_d2,hypbo,Poor_Weak,21.728329243441625,3
3,Branin_d2,hypbo,Poor_Weak,17.727086412766134,4
4,Branin_d2,hypbo,Poor_Weak,15.94918740176473,5
5,Branin_d2,hypbo,Poor_Weak,11.958643212992902,6
6,Branin_d2,hypbo,Poor_Weak,11.945610461203554,7
7,Branin_d2,hypbo,Poor_Weak,10.946734759624729,8
8,Branin_d2,hypbo,Poor_Weak,9.033721103031093,9
